DD/MM/YYYY HH:MM:SS,light(lux)
14/08/2018 09:23:02,1.136
14/08/2018 09:28:02,1.136
14/08/2018 09:33:02,1.136
14/08/2018 09:38:02,1.136
14/08/2018 09:43:02,1.136
14/08/2018 09:48:02,1.136
14/08/2018 09:53:02,1.136
14/08/2018 09:58:02,1.136
14/08/2018 10:03:02,1.136
14/08/2018 10:08:02,1.136
14/08/2018 10:13:02,1.136
14/08/2018 10:18:02,1.136
14/08/2018 10:23:02,1.136
14/08/2018 10:28:02,1.136
14/08/2018 10:33:02,1.136
14/08/2018 10:38:02,1.136
14/08/2018 10:43:02,1.136
14/08/2018 10:48:02,1.136
14/08/2018 10:53:02,1.136
14/08/2018 10:58:02,1.136
14/08/2018 11:03:02,1.136
14/08/2018 11:08:02,1.136
14/08/2018 11:13:02,1.136
14/08/2018 11:18:02,1.136
14/08/2018 11:23:02,1.136
14/08/2018 11:28:02,1.136
14/08/2018 11:33:02,1.136
14/08/2018 11:38:02,1.136
14/08/2018 11:43:02,1.136
14/08/2018 11:48:02,1.136
14/08/2018 11:53:02,1.136
14/08/2018 11:58:02,1.136
14/08/2018 12:03:02,1.136
14/08/2018 12:08:02,2.271
14/08/2018 12:13:02,2.271
14/08/2018 12:18:02,1.136
14/08/2018 12:23:02,1.136
14/08/2018 12:28:02,1.136
14/08/2018 12:33:02,1.136
14/08/2018 12:38:02,1.136
14/08/2018 12:43:02,1.136
14/08/2018 12:48:02,1.136
14/08/2018 12:53:02,1.136
14/08/2018 12:58:02,1.136
14/08/2018 13:03:02,1.136
14/08/2018 13:08:02,1.136
14/08/2018 13:13:02,1.136
14/08/2018 13:18:02,1.136
14/08/2018 13:23:02,1.136
14/08/2018 13:28:02,1.136
14/08/2018 13:33:02,1.136
14/08/2018 13:38:02,1.136
14/08/2018 13:43:02,1.136
14/08/2018 13:48:02,1.136
14/08/2018 13:53:02,1.136
14/08/2018 13:58:02,1.136
14/08/2018 14:03:02,1.136
14/08/2018 14:08:02,1.136
14/08/2018 14:13:02,1.136
14/08/2018 14:18:02,1.136
14/08/2018 14:23:02,1.136
14/08/2018 14:28:02,1.136
14/08/2018 14:33:02,1.136
14/08/2018 14:38:02,1.136
14/08/2018 14:43:02,1.136
14/08/2018 14:48:02,1.136
14/08/2018 14:53:02,1.136
14/08/2018 14:58:02,1.136
14/08/2018 15:03:02,1.136
14/08/2018 15:08:02,1.136
14/08/2018 15:13:02,1.136
14/08/2018 15:18:02,1.136
14/08/2018 15:23:02,1.136
14/08/2018 15:28:02,1.136
14/08/2018 15:33:02,1.136
14/08/2018 15:38:02,1.136
14/08/2018 15:43:02,1.136
14/08/2018 15:48:02,1.136
14/08/2018 15:53:02,1.136
14/08/2018 15:58:02,1.136
14/08/2018 16:03:02,1.136
14/08/2018 16:08:02,1.136
14/08/2018 16:13:02,1.136
14/08/2018 16:18:02,1.136
14/08/2018 16:23:02,1.136
14/08/2018 16:28:02,1.136
14/08/2018 16:33:02,1.136
14/08/2018 16:38:02,1.136
14/08/2018 16:43:02,1.136
14/08/2018 16:48:02,1.136
14/08/2018 16:53:02,1.136
14/08/2018 16:58:02,1.136
14/08/2018 17:03:02,1.136
14/08/2018 17:08:02,1.136
14/08/2018 17:13:02,1.136
14/08/2018 17:18:02,1.136
14/08/2018 17:23:02,1.136
14/08/2018 17:28:02,1.136
14/08/2018 17:33:02,1.136
14/08/2018 17:38:02,1.136
14/08/2018 17:43:02,1.136
14/08/2018 17:48:02,1.136
14/08/2018 17:53:02,1.136
14/08/2018 17:58:02,1.136
14/08/2018 18:03:02,1.136
14/08/2018 18:08:02,1.136
14/08/2018 18:13:02,1.136
14/08/2018 18:18:02,1.136
14/08/2018 18:23:02,1.136
14/08/2018 18:28:02,1.136
14/08/2018 18:33:02,1.136
14/08/2018 18:38:02,1.136
14/08/2018 18:43:02,1.136
14/08/2018 18:48:02,1.136
14/08/2018 18:53:02,1.136
14/08/2018 18:58:02,1.136
14/08/2018 19:03:02,1.136
14/08/2018 19:08:02,1.136
14/08/2018 19:13:02,1.136
14/08/2018 19:18:02,1.136
14/08/2018 19:23:02,1.136
14/08/2018 19:28:02,1.136
14/08/2018 19:33:02,1.136
14/08/2018 19:38:02,1.136
14/08/2018 19:43:02,1.136
14/08/2018 19:48:02,1.136
14/08/2018 19:53:02,1.136
14/08/2018 19:58:02,1.136
14/08/2018 20:03:02,1.136
14/08/2018 20:08:02,1.136
14/08/2018 20:13:02,1.136
14/08/2018 20:18:02,1.136
14/08/2018 20:23:02,1.136
14/08/2018 20:28:02,1.136
14/08/2018 20:33:02,1.136
14/08/2018 20:38:02,1.136
14/08/2018 20:43:02,1.136
14/08/2018 20:48:02,1.136
14/08/2018 20:53:02,1.136
14/08/2018 20:58:02,1.136
14/08/2018 21:03:02,1.136
14/08/2018 21:08:02,1.136
14/08/2018 21:13:02,1.136
14/08/2018 21:18:02,1.136
14/08/2018 21:23:02,1.136
14/08/2018 21:28:02,1.136
14/08/2018 21:33:02,1.136
